27.06.2019 12:00:00;Карта сбербанка;Продукты;КБ;193,98
13.07.2019 12:00:00;Карта сбербанка;Продукты;КБ;238,92
23.04.2021 12:00:00;Карта сбербанка;Свете;;3 500,00
11.10.2019 12:00:00;Карта сбербанка;Свете;;5 000,00
13.10.2021 12:00:00;Карта сбербанка;Ништяки;Фонарь прожектор;1 675,00
20.05.2019 12:00:00;Карта сбербанка;Продукты;Смак;93,06
26.08.2021 12:00:00;Альфа карта;БытТехника;Провода на ферму;365,86
20.05.2019 12:00:00;МТСБанк;БытТехника;Ремонт Сварочника;1 000,00
23.04.2021 12:00:00;Карта сбербанка;Разное хобби;Беруши;97,97
21.05.2019 12:00:00;Карта сбербанка;Ништяки;Кабель для видеокарты;57,81
21.05.2019 12:00:00;Карта сбербанка;Ништяки;Блютуз адаптер;132,17
22.05.2019 13:36:42;Карта сбербанка;Продукты;печенье;67,00
22.05.2019 13:36:42;Карта сбербанка;Продукты;апельсины;80,67
23.05.2019 13:37:24;МТСБанк;БытТехника;На ремонт сварочника;1 000,00
23.05.2019 13:37:24;Карта сбербанка;Бензин;;100,00
24.05.2019 12:00:00;Карта сбербанка;Продукты;Бухлишко;199,98
14.11.2019 12:00:00;Карта сбербанка;Хозтовары;Галамарт;460,00
17.01.2020 12:00:00;Карта сбербанка;Хозтовары;Галамарт;780,00
24.10.2020 8:43:10;Карта сбербанка;Стройматериалы на гараж;Соединители для Ви-Фи;290,45
06.08.2021 12:00:00;Альфа карта;Отдых;Кино мягкие диваны Мультик про принца Ане на ДР;500,00
23.07.2021 12:00:00;Карта сбербанка;Разное хобби;Втулки для роликов;343,86
26.05.2019 12:00:00;Карта сбербанка;Продукты;Кефир;32,00
02.08.2019 12:00:00;Карта сбербанка;Хозтовары;Галамарт;524,00
07.05.2021 12:00:00;Карта сбербанка;Хозтовары;Средство от клещей;135,00
26.05.2019 12:00:00;Карта сбербанка;Продукты;Помидорки;64,00
21.12.2020 12:00:00;Карта сбербанка;Подарки;Тёте Тае подарок;550,00
11.07.2020 12:00:00;Карта сбербанка;Разное хобби;Перьевое сверло длинное;138,60
26.02.2021 12:00:00;МТСБанк;Дети;Английский;1 000,00
25.01.2021 12:00:00;МТСБанк;Дети;Английский;1 000,00
11.06.2019 16:24:13;Карта сбербанка;Подарки;Сковородка Свете;778,00
26.05.2019 12:00:00;Карта сбербанка;Продукты;Сыр;159,50
24.02.2021 12:00:00;Карта сбербанка;Дети;Канцелярия;32,00
26.05.2019 12:00:00;Карта сбербанка;Продукты;Тесто;50,00
24.06.2019 12:00:00;Карта сбербанка;Продукты;Со смаком;132,21
26.05.2019 12:00:00;Карта сбербанка;Продукты;Колбаса;443,10
08.02.2020 12:00:00;Деньги в столе;Дети;Английский Ане;350,00
24.04.2020 14:32:41;Карта сбербанка;Хозтовары;;735,00
26.05.2019 12:00:00;Карта сбербанка;Продукты;Фарш и Рыба;1 165,30
06.08.2021 12:00:00;Альфа карта;Дети;На карту мегаленда;1 000,00
26.05.2019 12:00:00;Карта сбербанка;Продукты;Бухлишко;205,00
28.05.2019 12:00:00;Карта сбербанка;Продукты;Магнит;342,60
16.08.2019 12:00:00;Карта сбербанка;Продукты;Магнит;99,00
23.07.2019 12:00:00;Карта сбербанка;Продукты;Магнит;59,90
01.06.2021 12:00:00;Карта сбербанка;Дети;Электросамокат;250,00
21.06.2019 12:00:00;Карта сбербанка;Продукты;КБ;339,96
07.07.2019 12:00:00;Карта сбербанка;Продукты;КБ;262,55
24.08.2019 12:00:00;Карта сбербанка;Продукты;КБ;657,39
17.10.2020 12:00:00;Деньги в столе;Разное хобби;;50,00
28.05.2019 12:00:00;Карта сбербанка;Продукты;КБ;59,97
29.06.2019 12:00:00;Карта сбербанка;Продукты;КБ;309,96
21.07.2019 16:36:20;Карта сбербанка;Разное хобби;Наживка на червя;48,00
31.07.2019 12:00:00;Карта сбербанка;Продукты;КБ;89,89
16.08.2019 12:00:00;Карта сбербанка;Продукты;КБ;119,98
28.05.2019 12:00:00;Карта сбербанка;Продукты;Пятерочка;170,39
29.06.2019 12:00:00;Карта сбербанка;Продукты;Пятерочка;394,08
21.06.2019 12:00:00;Карта сбербанка;Продукты;Пятерочка;307,97
27.06.2021 12:00:00;Карта сбербанка;Бензин;;1 108,75
30.09.2019 12:00:00;Карта сбербанка;Хозтовары;Саморезы;128,25
14.10.2020 12:00:00;Карта сбербанка;Бензин;;999,86
27.02.2021 12:00:00;Карта сбербанка;Бензин;;1 297,50
29.05.2019 12:00:00;Карта сбербанка;Бензин;;1 000,01
24.01.2020 12:00:00;Карта сбербанка;Бензин;;832,00
25.07.2019 12:00:00;Карта сбербанка;Продукты;Смак;91,13
